Eyetracker timestamp,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Validity left,Validity right,area_flg
2117978425.0,944.0,617.0,954.0,623.0,934.0,612.0,Valid,Valid,question_graph
2117995291.0,930.0,607.0,929.0,605.0,930.0,609.0,Valid,Valid,question_graph
2118012451.0,937.0,602.0,937.0,602.0,,,Valid,Invalid,question_graph
2118028392.0,933.0,604.0,935.0,600.0,931.0,608.0,Valid,Valid,question_graph
2118045206.0,941.0,607.0,938.0,610.0,945.0,603.0,Valid,Valid,question_graph
2118062371.0,951.0,617.0,951.0,617.0,,,Valid,Invalid,question_graph
2118078261.0,951.0,607.0,945.0,618.0,957.0,596.0,Valid,Valid,question_graph
2118095122.0,954.0,609.0,954.0,618.0,953.0,600.0,Valid,Valid,question_graph
2118112291.0,955.0,619.0,955.0,619.0,,,Valid,Invalid,question_graph
2118128227.0,951.0,605.0,948.0,615.0,954.0,596.0,Valid,Valid,question_graph
2118145038.0,919.0,584.0,908.0,590.0,930.0,579.0,Valid,Valid,question_graph
2118162211.0,,,,,,,Invalid,Invalid,Outside
2118178096.0,685.0,508.0,664.0,498.0,706.0,518.0,Valid,Valid,question_graph
2118194953.0,688.0,502.0,670.0,492.0,705.0,512.0,Valid,Valid,question_graph
2118211882.0,,,,,,,Invalid,Invalid,Outside
2118228062.0,687.0,495.0,670.0,477.0,705.0,513.0,Valid,Valid,question_graph
2118244868.0,689.0,494.0,670.0,479.0,709.0,508.0,Valid,Valid,question_graph
2118261549.0,703.0,513.0,,,703.0,513.0,Invalid,Valid,question_graph
2118277932.0,699.0,493.0,686.0,473.0,712.0,514.0,Valid,Valid,question_graph
2118294783.0,696.0,490.0,668.0,475.0,725.0,504.0,Valid,Valid,question_graph
2118311718.0,,,,,,,Invalid,Invalid,Outside
2118327898.0,692.0,492.0,670.0,482.0,715.0,501.0,Valid,Valid,question_graph
2118344699.0,662.0,447.0,651.0,454.0,673.0,440.0,Valid,Valid,question_graph
2118361385.0,,,,,,,Invalid,Invalid,Outside
2118377768.0,479.0,188.0,449.0,194.0,509.0,183.0,Valid,Valid,question_graph
2118394711.0,473.0,185.0,461.0,200.0,486.0,171.0,Valid,Valid,question_graph
2118411125.0,,,,,,,Invalid,Invalid,Outside
2118427734.0,459.0,184.0,449.0,206.0,469.0,162.0,Valid,Valid,question_graph
2118444627.0,472.0,175.0,465.0,196.0,480.0,153.0,Valid,Valid,question_graph
2118461050.0,,,,,,,Invalid,Invalid,Outside
2118477700.0,461.0,168.0,449.0,194.0,474.0,142.0,Valid,Valid,question_graph
2118494541.0,460.0,148.0,,,460.0,148.0,Invalid,Valid,question_graph
2118510970.0,,,,,,,Invalid,Invalid,Outside
2118527569.0,463.0,161.0,445.0,178.0,480.0,144.0,Valid,Valid,question_graph
2118544457.0,464.0,169.0,452.0,188.0,476.0,151.0,Valid,Valid,question_graph
2118560895.0,,,,,,,Invalid,Invalid,Outside
2118577534.0,456.0,165.0,445.0,178.0,467.0,151.0,Valid,Valid,question_graph
2118594372.0,464.0,167.0,458.0,173.0,469.0,162.0,Valid,Valid,question_graph
2118610815.0,,,,,,,Invalid,Invalid,Outside
2118627404.0,601.0,175.0,589.0,189.0,614.0,161.0,Valid,Valid,question_graph
2118644288.0,633.0,182.0,612.0,195.0,653.0,168.0,Valid,Valid,question_graph
2118660740.0,,,,,,,Invalid,Invalid,Outside
2118677370.0,630.0,182.0,608.0,194.0,652.0,171.0,Valid,Valid,question_graph
2118694204.0,629.0,182.0,607.0,197.0,651.0,167.0,Valid,Valid,question_graph
2118710660.0,,,,,,,Invalid,Invalid,Outside
2118727239.0,629.0,185.0,609.0,199.0,649.0,171.0,Valid,Valid,question_graph
2118744119.0,632.0,180.0,611.0,196.0,653.0,164.0,Valid,Valid,question_graph
2118760580.0,,,,,,,Invalid,Invalid,Outside
2118777205.0,643.0,195.0,630.0,208.0,655.0,181.0,Valid,Valid,question_graph
2118794034.0,689.0,198.0,648.0,207.0,731.0,189.0,Valid,Valid,question_graph
2118810504.0,,,,,,,Invalid,Invalid,Outside
2118827075.0,758.0,207.0,740.0,218.0,777.0,197.0,Valid,Valid,question_graph
2118843949.0,767.0,211.0,753.0,220.0,782.0,203.0,Valid,Valid,question_graph
2118860424.0,,,,,,,Invalid,Invalid,Outside
2118877041.0,745.0,214.0,715.0,227.0,775.0,200.0,Valid,Valid,question_graph
2118893865.0,752.0,215.0,739.0,222.0,766.0,208.0,Valid,Valid,question_graph
2118910344.0,,,,,,,Invalid,Invalid,Outside
2118926911.0,752.0,213.0,738.0,225.0,767.0,201.0,Valid,Valid,question_graph
2118943781.0,757.0,211.0,740.0,220.0,775.0,203.0,Valid,Valid,question_graph
2118960268.0,,,,,,,Invalid,Invalid,Outside
2118976877.0,917.0,230.0,895.0,225.0,940.0,236.0,Valid,Valid,question_graph
2118993695.0,916.0,221.0,893.0,223.0,940.0,218.0,Valid,Valid,question_graph
2119010188.0,,,,,,,Invalid,Invalid,Outside
2119026745.0,922.0,228.0,897.0,229.0,948.0,227.0,Valid,Valid,question_graph
2119043611.0,916.0,230.0,883.0,229.0,950.0,231.0,Valid,Valid,question_graph
2119060108.0,,,,,,,Invalid,Invalid,Outside
2119076711.0,917.0,226.0,890.0,233.0,944.0,218.0,Valid,Valid,question_graph
2119093526.0,922.0,231.0,891.0,233.0,952.0,230.0,Valid,Valid,question_graph
2119110028.0,,,,,,,Invalid,Invalid,Outside
2119126581.0,970.0,235.0,950.0,232.0,989.0,238.0,Valid,Valid,question_graph
2119143442.0,982.0,232.0,982.0,232.0,,,Valid,Invalid,question_graph
2119159948.0,,,,,,,Invalid,Invalid,Outside
2119176547.0,1014.0,244.0,1008.0,238.0,1021.0,250.0,Valid,Valid,opt-3
2119193454.0,1041.0,237.0,1007.0,236.0,1076.0,238.0,Valid,Valid,opt-4
2119209864.0,,,,,,,Invalid,Invalid,Outside
2119226416.0,1047.0,230.0,1029.0,231.0,1066.0,229.0,Valid,Valid,opt-4
2119243273.0,1045.0,233.0,1023.0,231.0,1067.0,235.0,Valid,Valid,opt-4
2119259784.0,,,,,,,Invalid,Invalid,Outside
2119276382.0,1044.0,248.0,1015.0,244.0,1072.0,252.0,Valid,Valid,opt-3
2119293188.0,1042.0,245.0,1012.0,237.0,1073.0,252.0,Valid,Valid,opt-3
2119309704.0,,,,,,,Invalid,Invalid,Outside
2119326252.0,1041.0,236.0,1012.0,229.0,1070.0,244.0,Valid,Valid,opt-4
2119343103.0,1044.0,239.0,1015.0,233.0,1072.0,246.0,Valid,Valid,opt-4
2119359624.0,,,,,,,Invalid,Invalid,Outside
2119376218.0,1084.0,245.0,1065.0,233.0,1104.0,256.0,Valid,Valid,opt-3
2119393019.0,1141.0,226.0,1141.0,226.0,,,Valid,Invalid,opt-4
2119409544.0,,,,,,,Invalid,Invalid,Outside
2119426184.0,1251.0,232.0,1217.0,234.0,1285.0,231.0,Valid,Valid,opt-4
2119442935.0,1250.0,230.0,1215.0,236.0,1286.0,224.0,Valid,Valid,opt-4
2119459464.0,,,,,,,Invalid,Invalid,Outside
2119476054.0,1217.0,229.0,1217.0,229.0,,,Valid,Invalid,opt-4
2119492947.0,1224.0,228.0,1224.0,228.0,,,Valid,Invalid,opt-4
2119509384.0,,,,,,,Invalid,Invalid,Outside
2119526020.0,1235.0,222.0,1226.0,225.0,1245.0,220.0,Valid,Valid,opt-4
2119542765.0,1221.0,224.0,1221.0,224.0,,,Valid,Invalid,opt-4
2119559304.0,,,,,,,Invalid,Invalid,Outside
2119575889.0,1231.0,232.0,1220.0,226.0,1242.0,237.0,Valid,Valid,opt-4
2119592777.0,1214.0,230.0,1214.0,230.0,,,Valid,Invalid,opt-4
2119609224.0,,,,,,,Invalid,Invalid,Outside
2119625855.0,1284.0,214.0,1284.0,214.0,,,Valid,Invalid,opt-4
2119642692.0,1448.0,213.0,1383.0,213.0,1513.0,213.0,Valid,Valid,opt-4
2119659144.0,,,,,,,Invalid,Invalid,Outside
2119675724.0,1526.0,196.0,1499.0,189.0,1554.0,203.0,Valid,Valid,opt-4
2119692608.0,1491.0,206.0,1491.0,206.0,,,Valid,Invalid,opt-4
2119709064.0,,,,,,,Invalid,Invalid,Outside
