,Unnamed: 0,Recording timestamp,Computer timestamp,Eyetracker timestamp,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Eye movement type,Eye movement event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
4485,4485,87536399,208209470,223596412.0,391.0,547.0,382.0,529.0,400.0,565.0,-0.19834,-0.02751,-0.97975,-0.27857,-0.01293,-0.96033,3.523,3.3,3.406,Valid,Valid,246.4,187.9,675.2,311.0,189.7,675.9,109.7,168.9,115.0,180.6,0.2035,0.5066,0.1987,0.4895,0.2083,0.5236,Fixation,283.0,195.0,392.0,539.0,0.204,0.4987
4486,4486,87553044,208226115,223613056.0,398.0,548.0,384.0,525.0,412.0,571.0,-0.19753,-0.02908,-0.97987,-0.27419,-0.01041,-0.96162,3.517,3.299,3.408,Valid,Valid,246.4,187.8,675.2,311.1,189.7,675.8,110.3,167.8,118.4,182.4,0.2071,0.5076,0.1998,0.4864,0.2144,0.5287,Fixation,283.0,195.0,392.0,539.0,0.204,0.4987
4487,4487,87569087,208242158,223629098.0,390.0,539.0,386.0,526.0,393.0,551.0,-0.19664,-0.02859,-0.98006,-0.28114,-0.01972,-0.95946,3.526,3.29,3.408,Valid,Valid,246.4,187.9,675.2,311.1,189.8,675.8,110.9,168.2,113.1,175.9,0.2029,0.4986,0.2009,0.4875,0.2048,0.5098,Fixation,283.0,195.0,392.0,539.0,0.204,0.4987
4488,4488,87586271,208259342,223646281.0,382.0,537.0,388.0,511.0,375.0,564.0,-0.19564,-0.03572,-0.98002,-0.28775,-0.01375,-0.95761,3.517,3.306,3.408,Valid,Valid,246.4,187.9,675.4,311.1,189.8,676.0,111.6,163.3,108.0,180.1,0.1988,0.4976,0.2021,0.4733,0.1956,0.522,Fixation,283.0,195.0,392.0,539.0,0.204,0.4987
4489,4489,87602967,208276038,223662976.0,390.0,543.0,385.0,502.0,395.0,584.0,-0.19678,-0.0398,-0.97964,-0.28054,-0.00462,-0.95983,3.499,3.315,3.402,Valid,Valid,246.4,187.9,675.6,311.1,189.8,676.2,110.7,160.5,113.4,186.5,0.203,0.5029,0.2005,0.4651,0.2055,0.5407,Fixation,283.0,195.0,392.0,539.0,0.204,0.4987
4490,4490,87619010,208292081,223679018.0,389.0,530.0,378.0,510.0,400.0,550.0,-0.19952,-0.03638,-0.97922,-0.27844,-0.01976,-0.96025,3.492,3.282,3.394,Valid,Valid,246.4,187.9,675.7,311.1,189.8,676.4,108.7,162.8,115.0,175.9,0.2026,0.4908,0.1969,0.4718,0.2083,0.5097,Fixation,283.0,195.0,392.0,539.0,0.204,0.4987
4491,4491,87636240,208309311,223696247.0,390.0,533.0,378.0,514.0,401.0,552.0,-0.19941,-0.03444,-0.97931,-0.27799,-0.01881,-0.9604,3.515,3.289,3.392,Valid,Valid,246.3,187.8,675.8,311.1,189.7,676.5,108.7,164.1,115.3,176.5,0.2029,0.4935,0.197,0.4755,0.2089,0.5115,Fixation,283.0,195.0,392.0,539.0,0.204,0.4987
4492,4492,87652890,208325961,223712896.0,389.0,527.0,380.0,509.0,398.0,546.0,-0.19873,-0.03643,-0.97938,-0.27892,-0.02165,-0.96007,3.498,3.285,3.395,Valid,Valid,246.3,187.7,675.9,311.1,189.6,676.6,109.2,162.6,114.5,174.4,0.2027,0.4884,0.1978,0.4713,0.2075,0.5054,Fixation,283.0,195.0,392.0,539.0,0.204,0.4987
4493,4493,87668933,208342004,223728938.0,393.0,535.0,381.0,518.0,406.0,553.0,-0.19836,-0.03237,-0.97959,-0.27593,-0.01819,-0.96101,3.507,3.283,3.399,Valid,Valid,246.3,187.7,676.0,311.1,189.6,676.6,109.4,165.3,116.8,176.8,0.2049,0.4958,0.1983,0.4792,0.2116,0.5123,Fixation,283.0,195.0,392.0,539.0,0.204,0.4987
4494,4494,87686112,208359183,223746116.0,394.0,522.0,386.0,513.0,402.0,531.0,-0.19604,-0.03452,-0.97999,-0.27761,-0.02842,-0.96027,3.516,3.267,3.392,Valid,Valid,246.3,187.7,676.0,311.1,189.6,676.7,111.1,163.8,115.5,169.5,0.2052,0.4831,0.2012,0.4749,0.2092,0.4914,Fixation,283.0,195.0,392.0,539.0,0.204,0.4987
4495,4495,87702813,208375884,223762816.0,397.0,501.0,397.0,512.0,396.0,490.0,-0.19166,-0.035,-0.98084,-0.27963,-0.04674,-0.95897,3.522,3.188,3.365,Valid,Valid,246.3,187.7,676.0,311.1,189.6,676.6,114.2,163.6,113.8,156.6,0.2065,0.4641,0.2069,0.4742,0.2061,0.454,Saccade,16.0,279.0,,,,
