,Unnamed: 0,Recording timestamp,Computer timestamp,Eyetracker timestamp,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Eye movement type,Eye movement event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
8664,8664,157005027,277678098,293060771.0,566.0,550.0,578.0,571.0,554.0,528.0,-0.10831,-0.00983,-0.99407,-0.21323,-0.03033,-0.97653,3.671,3.366,3.514,Valid,Valid,237.3,189.0,651.5,301.8,188.9,652.2,166.3,182.5,159.3,168.6,0.2949,0.5089,0.3012,0.529,0.2886,0.4887,Fixation,350.0,442.0,557.0,550.0,0.2903,0.5097
8665,8665,157021668,277694739,293077411.0,558.0,545.0,575.0,577.0,541.0,513.0,-0.11,-0.00739,-0.9939,-0.21891,-0.03736,-0.97503,3.649,3.36,3.505,Valid,Valid,237.3,189.1,651.2,301.8,189.0,651.8,165.2,184.2,155.4,164.0,0.2904,0.5047,0.2993,0.534,0.2816,0.4754,Fixation,350.0,442.0,557.0,550.0,0.2903,0.5097
8666,8666,157037711,277710782,293093453.0,552.0,554.0,567.0,574.0,536.0,534.0,-0.11348,-0.00904,-0.9935,-0.2209,-0.02798,-0.9749,3.632,3.359,3.5,Valid,Valid,237.4,189.2,650.7,301.8,189.1,651.4,163.0,183.3,154.2,170.4,0.2874,0.5127,0.2954,0.5313,0.2794,0.494,Fixation,350.0,442.0,557.0,550.0,0.2903,0.5097
8667,8667,157054951,277728022,293110691.0,554.0,556.0,561.0,570.0,546.0,542.0,-0.11606,-0.01077,-0.99318,-0.21701,-0.0243,-0.97587,3.631,3.348,3.494,Valid,Valid,237.4,189.3,650.5,301.9,189.2,651.2,161.4,182.2,157.1,173.0,0.2885,0.5148,0.2924,0.5282,0.2845,0.5014,Fixation,350.0,442.0,557.0,550.0,0.2903,0.5097
8668,8668,157071592,277744663,293127331.0,515.0,545.0,517.0,554.0,513.0,536.0,-0.13514,-0.01893,-0.99065,-0.23056,-0.0268,-0.97269,3.64,3.325,3.489,Valid,Valid,237.5,189.3,650.5,301.9,189.2,651.1,148.7,176.9,147.6,171.3,0.2684,0.5046,0.2695,0.5128,0.2673,0.4965,Saccade,16.0,637.0,,,,
8669,8669,157087635,277760706,293143373.0,491.0,540.0,497.0,551.0,486.0,529.0,-0.14403,-0.02019,-0.98937,-0.24147,-0.03027,-0.96994,3.656,3.346,3.478,Valid,Valid,237.5,189.3,650.8,302.0,189.2,651.4,142.8,176.0,139.8,168.9,0.2559,0.4998,0.2586,0.5101,0.2532,0.4894,Fixation,116.0,443.0,495.0,535.0,0.258,0.4957
8670,8670,157104823,277777894,293160560.0,499.0,535.0,506.0,541.0,491.0,529.0,-0.14022,-0.02519,-0.9898,-0.2396,-0.03039,-0.9704,3.628,3.322,3.475,Valid,Valid,237.6,189.3,650.6,302.0,189.3,651.3,145.4,172.8,141.2,168.9,0.2597,0.4951,0.2635,0.5008,0.2559,0.4894,Fixation,116.0,443.0,495.0,535.0,0.258,0.4957
8671,8671,157121515,277794586,293177251.0,495.0,539.0,504.0,543.0,485.0,535.0,-0.14112,-0.02443,-0.98969,-0.24237,-0.02762,-0.96979,3.616,3.316,3.472,Valid,Valid,237.7,189.4,650.3,302.2,189.4,650.9,145.0,173.4,139.5,170.8,0.2577,0.4988,0.2627,0.5025,0.2527,0.4951,Fixation,116.0,443.0,495.0,535.0,0.258,0.4957
8672,8672,157137558,277810629,293193293.0,496.0,528.0,512.0,536.0,479.0,519.0,-0.13785,-0.02774,-0.99007,-0.24519,-0.03514,-0.96884,3.618,3.312,3.47,Valid,Valid,237.9,189.5,650.2,302.3,189.4,650.8,147.3,171.2,137.6,165.8,0.2581,0.4885,0.2669,0.4964,0.2493,0.4805,Fixation,116.0,443.0,495.0,535.0,0.258,0.4957
8673,8673,157154792,277827863,293210526.0,488.0,530.0,506.0,545.0,471.0,516.0,-0.14099,-0.02334,-0.98974,-0.24838,-0.03678,-0.96796,3.65,3.31,3.464,Valid,Valid,238.0,189.5,650.0,302.4,189.4,650.6,145.4,174.2,135.4,164.7,0.2544,0.4911,0.2634,0.5049,0.2454,0.4774,Fixation,116.0,443.0,495.0,535.0,0.258,0.4957
