,Unnamed: 0,Recording timestamp,Computer timestamp,Eyetracker timestamp,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Eye movement type,Eye movement event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
8725,8725,160335143,1003451006,1018788841.0,171.0,260.0,168.0,241.0,174.0,279.0,-0.23795,-0.13752,-0.96149,-0.30879,-0.12202,-0.94327,2.998,2.944,2.978,Valid,Valid,238.9,187.0,770.0,302.5,188.8,771.4,48.3,76.9,50.0,89.0,0.0891,0.2403,0.0875,0.2228,0.0906,0.2579,Fixation,267.0,424.0,172.0,260.0,0.0895,0.2409
8726,8726,160351186,1003467049,1018804883.0,174.0,271.0,166.0,251.0,182.0,291.0,-0.23873,-0.13329,-0.96189,-0.30638,-0.11751,-0.94463,3.0,2.956,2.972,Valid,Valid,238.9,187.0,770.3,302.5,188.8,771.7,47.7,80.3,52.2,92.8,0.0905,0.2509,0.0864,0.2327,0.0946,0.269,Fixation,267.0,424.0,172.0,260.0,0.0895,0.2409
8727,8727,160368425,1003484288,1018822121.0,171.0,258.0,166.0,249.0,177.0,268.0,-0.23858,-0.13442,-0.96177,-0.30748,-0.12609,-0.94316,3.001,2.936,2.968,Valid,Valid,238.9,187.1,770.6,302.5,188.9,772.1,47.7,79.4,50.8,85.7,0.0893,0.2392,0.0864,0.2301,0.0921,0.2483,Fixation,267.0,424.0,172.0,260.0,0.0895,0.2409
8728,8728,160385066,1003500929,1018838761.0,204.0,258.0,206.0,254.0,203.0,263.0,-0.22502,-0.13282,-0.96526,-0.29911,-0.12859,-0.94552,3.0,2.898,2.967,Valid,Valid,238.9,187.1,771.1,302.6,188.9,772.5,59.2,81.0,58.2,83.9,0.1063,0.239,0.1072,0.2349,0.1055,0.2431,Saccade,66.0,496.0,,,,
8729,8729,160401109,1003516972,1018854803.0,443.0,280.0,439.0,275.0,448.0,286.0,-0.14378,-0.1262,-0.98153,-0.21811,-0.12227,-0.96824,2.999,2.916,2.958,Valid,Valid,239.2,187.1,771.7,302.9,188.9,773.2,126.1,87.9,128.8,91.3,0.2309,0.2597,0.2285,0.2547,0.2333,0.2646,Saccade,66.0,496.0,,,,
8730,8730,160418348,1003534211,1018872041.0,684.0,310.0,687.0,304.0,681.0,315.0,-0.05397,-0.11554,-0.99184,-0.13687,-0.11243,-0.98419,3.007,2.934,2.951,Valid,Valid,239.5,187.1,772.3,303.2,189.0,773.7,197.5,97.2,195.6,100.6,0.3561,0.2866,0.3578,0.2816,0.3544,0.2917,Saccade,66.0,496.0,,,,
8731,8731,160434989,1003550852,1018888681.0,719.0,292.0,720.0,281.0,718.0,304.0,-0.04186,-0.12572,-0.99118,-0.12368,-0.11778,-0.98531,2.981,2.904,2.942,Valid,Valid,239.7,187.5,771.1,303.3,189.4,772.5,207.1,89.7,206.3,97.1,0.3744,0.2708,0.3752,0.2601,0.3737,0.2815,Saccade,66.0,496.0,,,,
8732,8732,160451032,1003566895,1018904723.0,731.0,295.0,720.0,277.0,742.0,312.0,-0.04211,-0.12775,-0.99091,-0.11489,-0.11525,-0.98667,2.966,2.901,2.94,Valid,Valid,239.7,187.9,770.1,303.2,189.8,771.6,206.9,88.6,213.4,99.7,0.3807,0.2728,0.3749,0.2567,0.3865,0.2889,Fixation,166.0,425.0,749.0,288.0,0.39,0.2665
8733,8733,160468271,1003584134,1018921961.0,747.0,290.0,723.0,275.0,770.0,306.0,-0.04105,-0.12893,-0.9908,-0.10453,-0.11814,-0.98748,2.966,2.848,2.922,Valid,Valid,239.7,188.0,770.1,303.2,190.0,771.5,207.8,87.8,221.5,97.7,0.3888,0.2688,0.3764,0.2546,0.4012,0.2831,Fixation,166.0,425.0,749.0,288.0,0.39,0.2665
8734,8734,160484912,1003600775,1018938601.0,748.0,282.0,735.0,283.0,761.0,282.0,-0.0365,-0.12617,-0.99134,-0.1079,-0.12779,-0.98591,2.978,2.842,2.907,Valid,Valid,239.6,188.2,769.9,303.1,190.1,771.3,211.3,90.2,218.7,90.2,0.3895,0.2615,0.3828,0.2616,0.3962,0.2614,Fixation,166.0,425.0,749.0,288.0,0.39,0.2665
