,Unnamed: 0,Recording timestamp,Computer timestamp,Eyetracker timestamp,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Eye movement type,Eye movement event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
4210,4210,85433916,928549779,943892201.0,114.0,703.0,104.0,695.0,123.0,711.0,-0.2677,0.04853,-0.96228,-0.3338,0.05287,-0.94116,2.89,2.834,2.86,Valid,Valid,240.5,183.7,756.6,304.2,184.7,757.5,30.0,221.9,35.5,227.2,0.0594,0.6509,0.0544,0.6431,0.0643,0.6587,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4211,4211,85450525,928566388,943908809.0,103.0,703.0,106.0,698.0,100.0,709.0,-0.26697,0.04993,-0.96241,-0.34132,0.05165,-0.93853,2.886,2.827,2.862,Valid,Valid,240.5,183.7,756.8,304.2,184.6,757.6,30.6,222.9,28.7,226.3,0.0536,0.6511,0.0554,0.6461,0.0519,0.6561,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4212,4212,85466600,928582463,943924883.0,104.0,697.0,104.0,685.0,104.0,709.0,-0.26763,0.04505,-0.96247,-0.33962,0.05217,-0.93912,2.896,2.82,2.862,Valid,Valid,240.5,183.5,757.3,304.2,184.5,758.2,29.9,219.0,30.0,226.6,0.0543,0.6458,0.0541,0.6347,0.0544,0.6568,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4213,4213,85483839,928599702,943942121.0,111.0,703.0,106.0,695.0,115.0,711.0,-0.26679,0.04901,-0.96251,-0.33601,0.05286,-0.94037,2.907,2.842,2.864,Valid,Valid,240.4,183.4,757.7,304.2,184.4,758.5,30.4,222.0,33.2,227.0,0.0576,0.6507,0.0551,0.6434,0.0602,0.6581,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4214,4214,85500346,928616209,943958627.0,107.0,704.0,97.0,684.0,117.0,725.0,-0.2697,0.04448,-0.96192,-0.33528,0.05856,-0.9403,2.879,2.844,2.861,Valid,Valid,240.4,183.4,757.7,304.3,184.4,758.6,28.0,218.4,33.8,231.6,0.0559,0.6523,0.0507,0.6331,0.0612,0.6714,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4215,4215,85516523,928632386,943974803.0,106.0,707.0,94.0,689.0,118.0,725.0,-0.27094,0.04659,-0.96147,-0.33498,0.05848,-0.94041,2.868,2.842,2.86,Valid,Valid,240.4,183.4,757.7,304.3,184.5,758.5,26.9,220.2,34.1,231.6,0.0552,0.6548,0.0488,0.6381,0.0617,0.6714,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4216,4216,85533763,928649626,943992041.0,118.0,705.0,112.0,692.0,125.0,718.0,-0.26473,0.04768,-0.96314,-0.33302,0.05574,-0.94127,2.868,2.849,2.862,Valid,Valid,240.4,183.5,757.7,304.3,184.5,758.6,32.2,221.0,35.9,229.5,0.0617,0.6529,0.0583,0.6406,0.065,0.6651,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4217,4217,85550266,928666129,944008543.0,117.0,700.0,110.0,681.0,123.0,718.0,-0.26548,0.04345,-0.96314,-0.33343,0.0557,-0.94113,2.876,2.866,2.864,Valid,Valid,240.4,183.5,757.8,304.3,184.6,758.6,31.6,217.7,35.5,229.5,0.0607,0.6481,0.0572,0.631,0.0643,0.6651,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4218,4218,85566447,928682310,944024723.0,115.0,695.0,116.0,681.0,114.0,709.0,-0.26353,0.0431,-0.96369,-0.33648,0.05201,-0.94025,2.894,2.854,2.865,Valid,Valid,240.4,183.5,757.7,304.2,184.6,758.5,33.2,217.4,32.8,226.5,0.0598,0.6433,0.0602,0.6301,0.0594,0.6566,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4219,4219,85583686,928699549,944041961.0,116.0,694.0,120.0,671.0,111.0,716.0,-0.26199,0.03936,-0.96427,-0.33741,0.05483,-0.93976,2.877,2.852,2.866,Valid,Valid,240.4,183.5,757.4,304.2,184.6,758.3,34.6,214.4,32.0,228.8,0.0603,0.6424,0.0627,0.6215,0.0579,0.6632,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4220,4220,85600185,928716048,944058459.0,128.0,691.0,129.0,671.0,126.0,710.0,-0.259,0.03939,-0.96507,-0.33273,0.05254,-0.94156,2.878,2.862,2.873,Valid,Valid,240.4,183.6,757.0,304.2,184.6,757.9,37.2,214.5,36.3,226.9,0.0666,0.6397,0.0674,0.6217,0.0658,0.6577,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4221,4221,85616370,928732233,944074643.0,128.0,710.0,140.0,706.0,117.0,714.0,-0.25542,0.05331,-0.96536,-0.3358,0.05392,-0.94039,2.902,2.843,2.873,Valid,Valid,240.4,183.7,756.6,304.1,184.8,757.5,40.2,225.5,33.6,228.2,0.0669,0.6576,0.0728,0.6537,0.0609,0.6615,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4222,4222,85633609,928749472,944091881.0,122.0,702.0,119.0,678.0,125.0,726.0,-0.26283,0.04161,-0.96394,-0.33333,0.05859,-0.94099,2.929,2.83,2.869,Valid,Valid,240.4,184.0,756.4,304.1,184.9,757.3,34.1,216.6,35.8,232.1,0.0633,0.6502,0.0618,0.6278,0.0649,0.6727,Fixation,217.0,178.0,115.0,701.0,0.0598,0.6491
4223,4223,85650103,928765966,944108374.0,162.0,698.0,167.0,687.0,157.0,710.0,-0.24622,0.0452,-0.96816,-0.32314,0.052,-0.94492,2.922,2.835,2.878,Valid,Valid,240.4,184.0,756.3,304.1,185.0,757.2,48.0,219.3,45.1,226.7,0.0844,0.6464,0.087,0.6357,0.0818,0.657,Saccade,66.0,222.0,,,,
4224,4224,85666293,928782156,944124563.0,417.0,595.0,398.0,595.0,436.0,594.0,-0.16469,0.00827,-0.98631,-0.23015,0.00641,-0.97314,2.873,2.832,2.878,Valid,Valid,240.6,183.9,756.1,304.3,184.9,757.0,114.3,190.2,125.2,189.9,0.217,0.5508,0.2071,0.5514,0.2269,0.5503,Saccade,66.0,222.0,,,,
4225,4225,85683532,928799395,944141801.0,604.0,545.0,621.0,553.0,587.0,537.0,-0.08203,-0.00932,-0.99659,-0.17614,-0.01704,-0.98422,2.925,2.876,2.882,Valid,Valid,240.8,183.6,756.4,304.4,184.7,757.3,178.5,176.5,168.9,171.5,0.3147,0.5045,0.3234,0.5117,0.306,0.4972,Saccade,66.0,222.0,,,,
4226,4226,85700118,928815981,944158386.0,637.0,520.0,656.0,530.0,618.0,510.0,-0.06901,-0.019,-0.99743,-0.16528,-0.02825,-0.98584,2.897,2.868,2.87,Valid,Valid,240.8,183.6,755.9,304.4,184.7,756.8,188.5,169.2,177.6,163.0,0.3316,0.4815,0.3415,0.4906,0.3217,0.4725,Saccade,66.0,222.0,,,,
4227,4227,85716216,928832079,944174483.0,645.0,530.0,650.0,534.0,639.0,526.0,-0.07123,-0.01726,-0.99731,-0.15734,-0.02183,-0.9873,2.866,2.886,2.867,Valid,Valid,240.8,183.7,755.8,304.4,184.8,756.6,186.8,170.6,183.8,168.0,0.3357,0.4908,0.3384,0.4946,0.333,0.487,Fixation,200.0,179.0,636.0,494.0,0.3312,0.457
4228,4228,85733455,928849318,944191721.0,640.0,515.0,628.0,509.0,651.0,521.0,-0.07952,-0.0279,-0.99644,-0.15294,-0.02418,-0.98794,2.842,2.825,2.834,Valid,Valid,240.8,183.9,755.6,304.4,184.9,756.4,180.5,162.7,187.3,166.3,0.3331,0.4769,0.3269,0.4716,0.3392,0.4822,Fixation,200.0,179.0,636.0,494.0,0.3312,0.457
4229,4229,85750036,928865899,944208301.0,635.0,512.0,637.0,513.0,632.0,510.0,-0.07585,-0.02647,-0.99677,-0.15982,-0.02867,-0.98673,2.83,2.769,2.8,Valid,Valid,240.7,183.9,755.6,304.3,184.9,756.4,183.2,163.9,181.8,163.0,0.3307,0.4737,0.332,0.475,0.3294,0.4724,Fixation,200.0,179.0,636.0,494.0,0.3312,0.457
4230,4230,85766139,928882002,944224403.0,645.0,510.0,646.0,512.0,644.0,508.0,-0.07269,-0.02707,-0.99699,-0.15553,-0.02954,-0.98739,2.788,2.739,2.764,Valid,Valid,240.7,184.0,755.6,304.3,185.0,756.4,185.6,163.4,185.1,162.3,0.3358,0.4721,0.3362,0.4738,0.3354,0.4705,Fixation,200.0,179.0,636.0,494.0,0.3312,0.457
