,Unnamed: 0,Recording timestamp,Computer timestamp,Eyetracker timestamp,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Eye movement type,Eye movement event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
15092,15092,267776847,7274830106,7293115759.0,858.0,466.0,860.0,461.0,856.0,471.0,0.07155,-0.12502,-0.98957,-0.03,-0.13199,-0.9908,2.966,3.104,3.034,Valid,Valid,205.2,220.6,580.1,264.0,229.0,589.1,247.1,147.3,246.1,150.5,0.4468,0.4317,0.4477,0.4271,0.4459,0.4363,Fixation,632.0,594.0,852.0,484.0,0.4439,0.4478
15093,15093,267793594,7274846853,7293132505.0,857.0,468.0,848.0,469.0,866.0,467.0,0.0655,-0.12057,-0.99054,-0.02572,-0.1341,-0.99063,2.989,3.101,3.034,Valid,Valid,205.5,220.6,581.3,264.3,228.9,590.2,243.9,149.8,249.0,149.1,0.4465,0.4332,0.4418,0.4343,0.4511,0.432,Fixation,632.0,594.0,852.0,484.0,0.4439,0.4478
15094,15094,267809825,7274863084,7293148735.0,858.0,466.0,850.0,467.0,865.0,464.0,0.06613,-0.12123,-0.99042,-0.0269,-0.13508,-0.99047,2.978,3.096,3.034,Valid,Valid,205.7,220.5,581.8,264.6,228.9,590.7,244.5,149.3,248.6,148.3,0.4466,0.4314,0.4429,0.4329,0.4503,0.4299,Fixation,632.0,594.0,852.0,484.0,0.4439,0.4478
15095,15095,267826765,7274880024,7293165674.0,859.0,463.0,853.0,460.0,864.0,466.0,0.06702,-0.12492,-0.9899,-0.0279,-0.13387,-0.99061,2.958,3.107,3.029,Valid,Valid,205.9,220.5,582.3,265.1,228.8,591.2,245.4,147.0,248.4,148.9,0.4473,0.4288,0.4445,0.426,0.45,0.4317,Fixation,632.0,594.0,852.0,484.0,0.4439,0.4478
15096,15096,267843526,7274896785,7293182434.0,853.0,464.0,840.0,463.0,867.0,466.0,0.05967,-0.1232,-0.99059,-0.02718,-0.13356,-0.99067,2.956,3.096,3.027,Valid,Valid,206.3,220.2,582.7,265.5,228.6,591.6,241.4,147.8,249.2,148.9,0.4444,0.4299,0.4373,0.4283,0.4515,0.4315,Fixation,632.0,594.0,852.0,484.0,0.4439,0.4478
15097,15097,267859698,7274912957,7293198605.0,856.0,460.0,846.0,457.0,866.0,463.0,0.06259,-0.12574,-0.99009,-0.02802,-0.13478,-0.99048,2.961,3.089,3.023,Valid,Valid,206.5,220.0,583.1,265.7,228.4,592.0,243.3,146.0,249.0,147.9,0.4459,0.4259,0.4408,0.4231,0.4511,0.4286,Fixation,632.0,594.0,852.0,484.0,0.4439,0.4478
15098,15098,267876684,7274929943,7293215590.0,852.0,457.0,848.0,457.0,855.0,456.0,0.06308,-0.12521,-0.99012,-0.03389,-0.1375,-0.98992,2.948,3.076,3.017,Valid,Valid,206.7,219.7,583.6,266.1,228.1,592.5,243.9,145.9,245.8,145.8,0.4436,0.4227,0.4418,0.4229,0.4453,0.4225,Fixation,632.0,594.0,852.0,484.0,0.4439,0.4478
15099,15099,267893450,7274946709,7293232354.0,853.0,458.0,854.0,458.0,852.0,458.0,0.06572,-0.12339,-0.99018,-0.03591,-0.13557,-0.99012,2.941,3.087,3.009,Valid,Valid,206.9,219.2,584.1,266.4,227.6,592.8,245.7,146.5,244.9,146.4,0.4443,0.4244,0.445,0.4245,0.4436,0.4244,Fixation,632.0,594.0,852.0,484.0,0.4439,0.4478
15100,15100,267909668,7274962927,7293248571.0,858.0,450.0,854.0,452.0,863.0,448.0,0.06514,-0.12611,-0.98988,-0.03086,-0.14028,-0.98963,2.929,3.077,3.008,Valid,Valid,207.0,218.8,584.4,266.5,227.2,593.2,245.4,144.4,248.0,143.1,0.4469,0.4167,0.4446,0.4185,0.4493,0.4148,Fixation,632.0,594.0,852.0,484.0,0.4439,0.4478
15101,15101,267926506,7274979765,7293265408.0,856.0,448.0,846.0,452.0,866.0,445.0,0.0614,-0.12535,-0.99021,-0.02941,-0.1408,-0.9896,2.942,3.073,3.007,Valid,Valid,207.0,218.3,584.8,266.6,226.5,593.5,243.3,144.3,249.0,142.1,0.4459,0.415,0.4407,0.4181,0.4511,0.4118,Fixation,632.0,594.0,852.0,484.0,0.4439,0.4478
