,Unnamed: 0,Recording timestamp,Computer timestamp,Eyetracker timestamp,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Eye movement type,Eye movement event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
8168,8168,152768808,7159822067,7178114854.0,947.0,449.0,936.0,454.0,958.0,445.0,0.11383,-0.07152,-0.99092,0.0187,-0.08246,-0.99642,3.056,3.177,3.116,Valid,Valid,203.7,186.1,570.7,264.6,189.9,577.2,269.2,144.9,275.5,142.2,0.4934,0.4161,0.4877,0.42,0.4991,0.4121,Fixation,815.0,259.0,950.0,452.0,0.4949,0.4184
8169,8169,152784905,7159838164,7178130950.0,950.0,453.0,941.0,452.0,958.0,454.0,0.11631,-0.07222,-0.99058,0.01858,-0.07773,-0.9968,3.054,3.171,3.113,Valid,Valid,203.7,186.1,570.6,264.6,190.0,577.0,270.7,144.5,275.4,145.0,0.4946,0.4196,0.4903,0.419,0.4989,0.4203,Fixation,815.0,259.0,950.0,452.0,0.4949,0.4184
8170,8170,152801763,7159855022,7178147807.0,952.0,450.0,948.0,446.0,956.0,454.0,0.11977,-0.07567,-0.98991,0.01785,-0.07757,-0.99683,3.05,3.161,3.106,Valid,Valid,203.6,186.2,570.4,264.6,190.1,576.8,272.7,142.6,274.9,145.2,0.496,0.417,0.4939,0.4133,0.4981,0.4208,Fixation,815.0,259.0,950.0,452.0,0.4949,0.4184
8171,8171,152818731,7159871990,7178164774.0,953.0,452.0,954.0,453.0,952.0,451.0,0.12257,-0.07231,-0.98982,0.01582,-0.07941,-0.99672,3.037,3.155,3.096,Valid,Valid,203.6,186.3,570.1,264.6,190.1,576.6,274.2,144.6,273.8,144.2,0.4964,0.4185,0.4968,0.4192,0.496,0.4179,Fixation,815.0,259.0,950.0,452.0,0.4949,0.4184
8172,8172,152834874,7159888133,7178180916.0,956.0,446.0,953.0,451.0,960.0,441.0,0.12207,-0.07302,-0.98983,0.0197,-0.08505,-0.99618,3.02,3.144,3.088,Valid,Valid,203.6,186.3,570.0,264.6,190.1,576.5,273.9,144.2,276.0,140.9,0.4981,0.4132,0.4962,0.418,0.5,0.4084,Fixation,815.0,259.0,950.0,452.0,0.4949,0.4184
8173,8173,152851681,7159904940,7178197722.0,953.0,441.0,945.0,436.0,961.0,447.0,0.11829,-0.0816,-0.98962,0.02033,-0.08172,-0.99645,2.997,3.132,3.086,Valid,Valid,203.6,186.2,570.0,264.6,190.1,576.5,271.7,139.2,276.3,142.8,0.4964,0.4087,0.4923,0.4036,0.5006,0.4138,Fixation,815.0,259.0,950.0,452.0,0.4949,0.4184
8174,8174,152868654,7159921913,7178214694.0,951.0,452.0,937.0,450.0,965.0,455.0,0.11434,-0.0737,-0.9907,0.02231,-0.07709,-0.99677,3.031,3.138,3.081,Valid,Valid,203.5,186.1,570.3,264.5,189.9,576.8,269.4,143.7,277.4,145.3,0.4953,0.4188,0.488,0.4164,0.5026,0.4212,Fixation,815.0,259.0,950.0,452.0,0.4949,0.4184
8175,8175,152884843,7159938102,7178230882.0,953.0,452.0,947.0,454.0,960.0,450.0,0.11911,-0.07128,-0.99032,0.01976,-0.07949,-0.99664,3.035,3.14,3.086,Valid,Valid,203.5,186.0,570.6,264.5,189.8,577.1,272.1,144.9,275.9,143.8,0.4964,0.4184,0.493,0.4201,0.4999,0.4168,Fixation,815.0,259.0,950.0,452.0,0.4949,0.4184
8176,8176,152901599,7159954858,7178247637.0,955.0,443.0,945.0,445.0,966.0,440.0,0.11848,-0.07586,-0.99005,0.02264,-0.08488,-0.99613,3.021,3.148,3.086,Valid,Valid,203.4,185.9,570.9,264.5,189.8,577.3,271.8,142.2,277.6,140.6,0.4976,0.4098,0.4923,0.4122,0.5029,0.4075,Fixation,815.0,259.0,950.0,452.0,0.4949,0.4184
8177,8177,152918577,7159971836,7178264614.0,953.0,446.0,944.0,446.0,962.0,446.0,0.11783,-0.07534,-0.99017,0.02095,-0.08157,-0.99645,3.037,3.143,3.082,Valid,Valid,203.4,186.0,570.9,264.4,189.8,577.4,271.3,142.5,276.6,142.5,0.4963,0.4131,0.4915,0.4132,0.501,0.4131,Fixation,815.0,259.0,950.0,452.0,0.4949,0.4184
